법인등록번호,회사명,고유번호,매출액_백만원,매출근거,종업원수,종업원근거,사업보고서,오류
1801110019843,(주)동아지질,00178754,467725,2025 CFS 매출액,260,2025 5행,Y,
1341110131073,(주)동양고속,00540641,125183,2025 CFS 매출액,582,2025 2행,Y,
1601110004426,(주)동양에스텍,00178851,197820,2025 CFS 매출액,140,2025 2행,Y,
1701110279499,(주)동양팩,01043482,,없음,,없음,N,
1601110032980,(주)동양환경,00199492,,없음,,없음,N,
1101113487546,(주)동운아나텍,00695969,127630,2025 OFS 매출액,203,2025 11행,Y,
1801110029438,(주)동원개발,00117966,387344,2025 CFS 매출액,286,2025 2행,Y,
1344110023406,(주)동원리프트,01911439,,없음,,없음,N,
1846110037289,(주)동원테크,00358563,,없음,,없음,N,
1201111124685,(주)동인개발,01719354,,없음,,없음,N,
1244110014316,(주)동인기연,00367710,244145,2025 CFS 매출액,131,2025 2행,Y,
1341110012687,(주)동일기연,00199076,21551,2025 CFS 매출액,117,2025 2행,Y,
1311110365013,(주)동일비전,02018553,,없음,,없음,N,
1701110435695,(주)동일오토모티브,01819256,,없음,,없음,N,
1348110027129,(주)동일캔바스엔지니어링,00666286,,없음,,없음,N,
1201110003848,(주)동진쎄미켐,00118804,1194144,2025 CFS 매출액,1469,2025 2행,Y,
1801110039099,(주)동화엔텍,00179142,,없음,,없음,N,
1201110293407,(주)동화엠피에스,01907667,,없음,,없음,N,
1101111967160,(주)동훈아이텍,00366447,,없음,,없음,N,
2341110088926,(주)두경,01355907,,없음,,없음,N,
1101115079416,(주)두꺼비세상,01912632,,없음,,없음,N,
1101110376750,(주)두림티앤씨,00119423,,없음,,없음,N,
1101113369710,(주)두베,01905021,,없음,,없음,N,
1601110378839,(주)두산푸드농업회사법인,01923841,,없음,,없음,N,
1101110343957,(주)두올,00119672,796139,2025 CFS 매출액,672,2025 4행,Y,
1101112617665,(주)두타아이티,01913677,,없음,,없음,N,
1350110111505,(주)두텍,01657133,,없음,,없음,N,
1101110802218,(주)두형엔지니어링,00562625,,없음,,없음,N,
1101110562250,(주)듀네스,01295483,,없음,,없음,N,
1201110040676,(주)듀오백,00407771,20094,2025 OFS 매출액,85,2025 2행,Y,
1101112647604,(주)듀켐바이오,00867034,38572,2025 CFS 매출액,144,2025 2행,Y,
1101110685309,(주)드래곤플라이,00230036,15879,2025 CFS 매출액,40,2025 2행,Y,
1101115448356,(주)드림시큐리티,01038693,318850,2025 CFS 매출액,216,2025 4행,Y,
1101111953953,(주)드림씨아이에스,00916826,66631,2025 CFS 매출액,395,2025 2행,Y,
1101111637383,(주)드림어스컴퍼니,00364467,224997,2025 CFS 매출액,189,2025 2행,Y,
1615110027883,(주)드림텍,00415646,1230621,2025 CFS 매출액,401,2025 2행,Y,
1101114146745,(주)드림티엔터테인먼트,01066030,,없음,,없음,N,
1313110228647,(주)드림파크,01902079,,없음,,없음,N,
1101110340979,(주)디모아,00125725,23062,2025 OFS 매출액,0,2025 4행,Y,
1615110052450,(주)디바이스,00624509,84082,2025 CFS 매출액,166,2025 2행,Y,
1760110021333,(주)디보스,00441298,,없음,,없음,N,
1101110935283,(주)디비엘,00291152,,없음,45,2025 2행,Y,
1801110137942,(주)디섹,00524227,,없음,,없음,N,
1101110039209,(주)디아이,00118275,432293,2025 CFS 매출액,171,2025 2행,Y,
1615110027677,(주)디아이디,00302801,,없음,,없음,N,
1801110025147,(주)디아이씨,00112165,757310,2025 CFS 매출액,695,2025 4행,Y,
1314110212424,(주)디아이씨,01022629,,없음,,없음,N,
1801110000339,(주)디알비동일,00118266,802745,2025 CFS 매출액,116,2025 2행,Y,
1101112863789,(주)디알젬,00966168,102746,2025 CFS 매출액,276,2025 4행,Y,
1101115633585,(주)디알텍,01062867,116304,2025 CFS 매출액,381,2025 2행,Y,
1101115575662,(주)디앤디파마텍,01376715,4297,2025 CFS 매출액,22,2025 4행,Y,
1101113449843,(주)디앤샵,00581000,,없음,,없음,N,
1355110175072,(주)디어스이앤씨,01437821,,없음,,없음,N,
1348110038241,(주)디에스,00314888,,없음,,없음,N,
1201111056060,(주)디에스루원개발,01564736,,없음,,없음,N,
1712110008803,(주)디에스시,00220525,,없음,,없음,N,
1712110035509,(주)디에스시물류센터,00765222,,없음,,없음,N,
1311110170264,(주)디에스앤엘,00812362,,없음,,없음,N,
1901110037223,(주)디에스엠,00442905,28477,2025 CFS 매출액,215,2025 6행,Y,
1341110045290,(주)디에스케이,00530121,43179,2025 CFS 매출액,112,2025 5행,Y,
1101113971482,(주)디에스피미디어,00927691,,없음,,없음,N,
1301110010312,(주)디에스피이엔티,00165565,,없음,,없음,N,
1101110085541,(주)디에이치오토넥스,00126089,32380,2024 CFS 매출액,92,2025 2행,Y,
2101110118854,(주)디에이치오토리드,01182578,355590,2025 CFS 매출액,230,2025 2행,Y,
1101110254344,(주)디에이치오토웨어,00110583,494366,2025 CFS 매출액,331,2025 2행,Y,
1101112857170,(주)디에이치이,01562668,,없음,,없음,N,
1101111468952,(주)디에이치패션,00264981,,없음,,없음,N,
1101111958888,(주)디에이테크놀로지,00660121,33322,2025 CFS 매출액,63,2025 2행,Y,
1101111689805,(주)디엑스지,01743953,,없음,,없음,N,
1601110109896,(주)디엔에프,00569691,79133,2025 OFS 매출액,250,2025 4행,Y,
1314110301764,(주)디엠씨,01283992,,없음,,없음,N,
1346110012687,(주)디엠에스,00361594,155471,2025 CFS 매출액,188,2025 2행,Y,
2001110122386,(주)디엠이엔지종합건축사사무소,01219021,,없음,,없음,N,
2101110135048,(주)디엠종합자산관리,01745571,,없음,,없음,N,
1845110003290,(주)디오,00115931,164077,2025 CFS 매출액,475,2025 2행,Y,
1101115703594,(주)디와이디,01089378,44903,2025 CFS 매출액,76,2025 2행,Y,
1115110000136,(주)디와이에이,00149804,633397,2025 CFS 매출액,403,2025 4행,Y,
1243110001795,(주)디와이홀딩스,00117382,,없음,,없음,N,
1314110515563,(주)디자인쉐어랩,02019446,,없음,,없음,N,
1115110015359,(주)디지아이,00295547,21306,2025 OFS 매출액,69,2025 2행,Y,
1101111517709,(주)디지아이티엑스,00627029,25172,2025 CFS 매출액,76,2025 3행,Y,
1101111928295,(주)디지캡,00681373,66632,2025 OFS 매출액,157,2025 2행,Y,
1101111902835,(주)디지털대성,00398808,253821,2025 CFS 매출액,501,2025 2행,Y,
1350110106093,(주)디지텍시스템스,00543231,,없음,,없음,N,
1101111201071,(주)디지틀조선일보,00231442,39901,2025 CFS 매출액,140,2025 10행,Y,
1101110552186,(주)디케이쎈서,00443700,,없음,,없음,N,
1101111967243,(주)디케이앤디,00892526,142586,2025 CFS 매출액,184,2025 9행,Y,
1201110615990,(주)디케이티,01137903,425776,2025 CFS 매출액,107,2025 2행,Y,
1760110017077,(주)디티씨,00371740,188618,2025 CFS 매출액,12,2025 4행,Y,
1311110053874,(주)디티앤씨,00675594,125834,2025 CFS 매출액,306,2025 2행,Y,
1101114516493,(주)디파이,01906738,,없음,,없음,N,
1351110069736,(주)디팜스테크,01137231,,없음,,없음,N,
1101110609127,(주)디패션,00228916,,없음,,없음,N,
2001110244742,(주)디피앤케이,00632331,,없음,,없음,N,
1350110081948,(주)디피코,01072518,,없음,,없음,N,
1101114255679,(주)딘트,01455447,,없음,,없음,N,
1154110011579,(주)딜리,00629212,32306,2025 OFS 매출액,65,2025 2행,Y,
1101114522169,(주)딜리셔스,01461730,,없음,,없음,N,
1101114778316,(주)라메디텍,01504211,7187,2025 OFS 매출액,68,2025 2행,Y,
1201110216699,(주)라온로보틱스,00911229,53842,2025 CFS 매출액,150,2025 2행,Y,
2841110268239,(주)라움에스알,01889705,,없음,,없음,N,
1601110004947,(주)라이온켐텍,00317104,130272,2025 CFS 매출액,151,2025 2행,Y,
1101111424384,(주)라임,00389387,,없음,29,2024 2행,Y,
1101113430040,(주)라파스,01058101,30987,2025 CFS 매출액,103,2025 6행,Y,
1101113334101,(주)라피치,01466832,,없음,119,2025 2행,Y,
1648110035647,(주)락앤락,00561866,463916,2024 CFS 매출액,279,2024 4행,Y,
1350110102893,(주)래디오빌,01910573,,없음,,없음,N,
2849110222403,(주)래피드트리니티,01913604,,없음,,없음,N,
1345110059821,(주)랩지노믹스,00545114,88161,2025 CFS 매출액,142,2025 2행,Y,
1101115677864,(주)러셀,01068348,27069,2025 CFS 매출액,52,2025 2행,Y,
1101111282740,(주)레드로버,00364795,,없음,4,2025 1행,Y,
1101114339316,(주)레드우즈,00990396,0,2025 CFS 매출액,12,2025 6행,Y,
1101111303140,(주)레드캡투어,00261355,365552,2025 CFS 매출액,344,2025 4행,Y,
1760110078920,(주)레몬,01011395,7456,2025 CFS 매출액,88,2025 2행,Y,
1101115576438,(주)레뷰코퍼레이션,01468061,56457,2025 CFS 매출액,534,2025 8행,Y,
1101111210436,(주)레이더스컴퍼니,00330017,,없음,,없음,N,
1348110216516,(주)레이언스,00899459,114722,2025 CFS 매출액,225,2025 2행,Y,
1101112035552,(주)레이저옵텍,01161432,25695,2025 CFS 매출액,93,2025 2행,Y,
1101116525723,(주)레이크머티리얼즈,01255652,141233,2025 CFS 매출액,300,2025 2행,Y,
1601110293889,(주)레인보우로보틱스,01261644,34123,2025 CFS 매출액,161,2025 2행,Y,
1101110071756,(주)렉스엘이앤지,00106492,,없음,,없음,N,
1101115638741,(주)로보로보,01063990,13362,2025 CFS 매출액,64,2025 7행,Y,
1101111670044,(주)로보티즈,00946030,38942,2025 CFS 매출액,111,2025 2행,Y,
1311110191004,(주)로아앤코,00957568,1229,2025 CFS 매출액,8,2025 2행,Y,
1101115488493,(주)로아앤코홀딩스,01046203,12973,2025 CFS 매출액,27,2025 6행,Y,
1101115206283,(주)로지스몬,01060735,,없음,12,2025 3행,Y,
1601110094964,(주)로지스퀘어,01232013,,없음,,없음,N,
1101111293119,(주)로지시스,00238199,48541,2025 OFS 매출액,488,2025 6행,Y,
2001110002819,(주)로케트전기,00120377,,없음,,없음,N,
1701110710914,(주)로하스,01862434,,없음,,없음,N,
1101110045983,(주)롯데미도파,00121729,,없음,,없음,N,
1301110038918,(주)루멘스,00406329,175538,2025 CFS 매출액,92,2025 2행,Y,
2301110265726,(주)루안종합건설,01920279,,없음,,없음,N,
1348110145822,(주)루켄테크놀러지스,00886792,,없음,103,2025 2행,Y,
1101118176491,(주)루템바이오,02026659,,없음,,없음,N,
1211110269473,(주)루트락,01262023,,없음,27,2025 2행,Y,
1101111437379,(주)루트로닉,00549925,,없음,,없음,N,
1701110271528,(주)루트케이,00620558,31922,2025 CFS 매출액,43,2025 2행,Y,
1101116720349,(주)루프트코리아,01325340,,없음,,없음,N,
1101111398224,(주)룩소네이트,00244862,,없음,,없음,N,
1341110021539,(주)리더스코스메틱,00180263,68313,2025 CFS 매출액,215,2025 4행,Y,
1101111571755,(주)리더컴,00359614,,없음,,없음,,
1311110047463,(주)리드,00601641,,없음,,없음,N,
1101110219398,(주)리드코프,00117708,387709,2025 CFS 매출액,240,2025 8행,Y,
1311110100021,(주)리메드,01275665,24504,2025 CFS 매출액,114,2025 8행,Y,
1312110058848,(주)리버스홀딩스,01645022,,없음,,없음,N,
2850110153811,(주)리버앤씨,01892046,,없음,,없음,N,
1901110068765,(주)리베라관광개발,00918851,,없음,,없음,N,
1101114625385,(주)리브스메드,01385005,51192,2025 CFS 매출액,334,2025 2행,Y,
1101111756828,(주)리얼게인,00929361,,없음,,없음,N,
1101111959836,(주)리얼티투자개발,00475295,,없음,,없음,N,
1101111549108,(주)리튬포어스,00440712,10653,2025 OFS 매출액,39,2025 2행,Y,
1341110030259,(주)리한,00494102,,없음,,없음,N,
1101111927958,(주)링네트,00352499,183074,2025 CFS 매출액,298,2025 2행,Y,
1101113016999,(주)링크드,01035678,10455,2025 CFS 매출액,34,2025 4행,Y,
1355110281176,(주)링크솔루션,01764099,13124,2025 OFS 매출액,78,2025 4행,Y,
1101112914459,(주)링크제니시스,01109955,16975,2025 CFS 매출액,114,2025 2행,Y,
1101114810308,(주)마녀공장,01136977,113016,2025 CFS 매출액,108,2025 2행,Y,
1345110004149,(주)마니커,00204208,368890,2025 CFS 매출액,491,2025 4행,Y,
1345110080529,(주)마니커에프앤지,00770312,106758,2025 OFS 매출액,273,2025 4행,Y,
1311110668714,(주)마르스엘피1호,01887424,,없음,,없음,N,
1801111462819,(주)마리나홀딩스,01922569,,없음,,없음,N,
2849110125954,(주)마리카디자인,01945056,,없음,,없음,N,
1348110597544,(주)마스터개발,01682449,,없음,,없음,N,
1601110362866,(주)마음에이아이,01297898,9786,2025 CFS 매출액,126,2025 2행,Y,
1801110137992,(주)마이스코,00450214,,없음,,없음,N,
1348110073536,(주)마이크로디지탈,01267967,12842,2025 OFS 매출액,86,2025 2행,Y,
1701110200585,(주)마이크로엔엑스,01206717,,없음,61,2025 2행,Y,
1845110022448,(주)마이크로컨텍솔루션,00568188,100314,2025 CFS 매출액,196,2025 4행,Y,
1101112059031,(주)마이크로투나노,00624378,22228,2025 OFS 매출액,134,2025 2행,Y,
1543110014099,(주)마이크로필터,00572172,,없음,,없음,N,
1101111670234,(주)마크로밀엠브레인,00877174,56161,2025 CFS 매출액,256,2025 6행,Y,
1101111423576,(주)마크로젠,00261373,195267,2025 CFS 매출액,488,2025 8행,Y,
1101116605856,(주)마키나락스,01709065,,없음,,없음,N,
1345110301313,(주)마트킹구성,01314955,,없음,,없음,N,
1101110371106,(주)만희기전,00663632,,없음,,없음,N,
1801110669721,(주)맛뜰안식품,00837033,,없음,,없음,N,
1701110009200,(주)매일신문미디어홀딩스,00622963,,없음,,없음,N,
2801110076686,(주)매직마이크로,00806972,,없음,,없음,N,
1101113581075,(주)매커스,00596677,227242,2025 CFS 매출액,43,2025 2행,Y,
1101115178622,(주)매커스시스템즈,01895706,,없음,,없음,N,
1101113837684,(주)매트프라자,00765754,,없음,,없음,N,
1741110009842,(주)맥스로텍,00678096,,없음,,없음,N,
1358110124049,(주)맥스브로,00560991,,없음,,없음,N,
1101112133322,(주)맥슨모터코리아,02024165,,없음,,없음,N,
1101110892615,(주)맥시스템,00247762,,없음,,없음,N,
1101112914342,(주)맥쿼리센트럴오피스기업구조조정부동산투자회사,00465410,,없음,,없음,N,
1101115624310,(주)맬콤인터네셔널,01681732,,없음,,없음,N,
1101114796392,(주)머니무브,00978075,,없음,25,2025 2행,Y,
1201110230277,(주)머큐리,00364740,123866,2025 CFS 매출액,135,2025 5행,Y,
1355110108982,(주)멀티일렉텍,00563925,,없음,,없음,N,
1101113673963,(주)메가비엠씨,01840876,,없음,,없음,N,
1101117091567,(주)메가커리어랩,01615836,,없음,,없음,N,
1615110121601,(주)메가터치,00923516,43240,2025 OFS 매출액,275,2025 6행,Y,
1358110232363,(주)메드팩토,01336373,3898,2025 CFS 매출액,54,2025 4행,Y,
1348110088014,(주)메디쎄이,01018617,,없음,101,2025 4행,Y,
1101111168502,(주)메디아나,00273439,64944,2025 CFS 매출액,179,2025 6행,Y,
1341110069167,(주)메디안디노스틱,01035942,,없음,69,2025 9행,Y,
1101114922286,(주)메디젠휴먼케어,01023822,,없음,32,2025 2행,Y,
1101111640609,(주)메디콕스,00356839,28160,2025 CFS 매출액,58,2025 4행,Y,
1648110016928,(주)메디톡스,00580199,247290,2025 CFS 매출액,753,2025 6행,Y,
1341110149026,(주)메디팁,01814996,,없음,,없음,N,
1101118073613,(주)메쎄이상,01596656,72822,2025 CFS 매출액,160,2025 2행,Y,
1101116104337,(주)메이머스트,01467974,,없음,,없음,N,
1412110096630,(주)메쥬,01780608,7377,2025 OFS 매출액,64,2025 2행,Y,
1101112615578,(주)메지온,00808022,,없음,18,2025 2행,Y,
1201110233338,(주)메카로,00652007,94613,2025 CFS 매출액,227,2025 2행,Y,
1101110857601,(주)메카포럼,00246383,,없음,,없음,N,
1101112103953,(주)메타랩스,00442835,81322,2025 CFS 매출액,18,2025 2행,Y,
1501110041925,(주)메타바이오메드,00317681,102951,2025 CFS 매출액,345,2025 2행,Y,
1701110391532,(주)메타케어,00791209,32822,2025 CFS 매출액,32,2025 8행,Y,
1101110529747,(주)메티스,00393469,11113,2025 CFS 매출액,43,2025 2행,Y,
1341110063143,(주)멕아이씨에스,00270113,11287,2025 CFS 매출액,85,2025 2행,Y,
1101111870347,(주)멜파스,00609315,1913,2025 OFS 매출액,37,2025 2행,Y,
1101111518418,(주)멤레이비티,00583026,89629,2025 CFS 매출액,34,2025 2행,Y,
1159110012569,(주)명광엔지니어링건축사사무소,01456419,,없음,,없음,N,
1101118517314,(주)명랑사회,02008635,,없음,,없음,N,
2043110013579,(주)명선종합건설,00624703,,없음,,없음,N,
1314110345928,(주)명성오토메이션,01550849,,없음,,없음,N,
1201110211384,(주)명진커넥터,00568249,,없음,,없음,N,
1101110220882,(주)모나리자,00173102,124021,2025 OFS 매출액,213,2025 2행,Y,
1101110005052,(주)모나미,00121288,131024,2025 CFS 매출액,221,2025 4행,Y,
1101113173351,(주)모니터랩,01583652,19168,2025 CFS 매출액,108,2025 2행,Y,
1101110819932,(주)모다,00757816,,없음,,없음,N,
1601110071219,(주)모델라인,00368791,,없음,,없음,N,
1101110609771,(주)모두투어네트워크,00456218,210407,2025 CFS 매출액,591,2025 2행,Y,
1101111573454,(주)모디아,00318477,,없음,,없음,N,
1116110072703,(주)모린스,00676380,,없음,,없음,N,
1101111665516,(주)모베이스,00498001,1371327,2025 CFS 매출액,35,2025 2행,Y,
1301110008961,(주)모베이스전자,00137234,1044088,2025 CFS 매출액,1202,2025 2행,Y,
1101117588506,(주)모비데이즈,01493535,44359,2025 CFS 매출액,126,2025 2행,Y,
1101116108587,(주)모비스,01165155,5097,2025 OFS 매출액,38,2025 2행,Y,
1101111670630,(주)모빌탑,00540021,,없음,,없음,N,
1101115373933,(주)모아데이타,01423837,23169,2025 CFS 매출액,66,2025 4행,Y,
1601110091332,(주)모아라이프플러스,00587925,11216,2025 CFS 매출액,54,2025 2행,Y,
1201110124090,(주)모아에스앤에스,00350251,,없음,,없음,N,
1201110000331,(주)모아저축은행,00161727,,없음,,없음,N,
1101110613607,(주)모아텍,00241209,31500,2025 CFS 매출액,83,2025 2행,Y,
1101110161317,(주)모토닉,00151128,279697,2025 CFS 매출액,278,2025 2행,Y,
1101110046197,(주)모헨즈,00163318,81161,2025 CFS 매출액,70,2025 2행,Y,
1101117109310,(주)몬스터에프앤에스,01891959,,없음,,없음,N,
2043110000419,(주)무궁화인포메이션테크놀로지,00215976,39047,2025 CFS 매출액,12,2025 2행,Y,
2052110021226,(주)무등산골프앤리조트,00592149,,없음,,없음,N,
1901110002721,(주)무학,00121543,143830,2025 CFS 매출액,380,2025 2행,Y,
1101116491990,(주)물다,02015820,,없음,,없음,N,
1101111668156,(주)미건씨스템,01652624,,없음,,없음,N,
