지배법인,지배법인등록번호,대상,대상법인등록번호,지분율,장부가액,대상계층,대상소속그룹,대상A세분류,대상B1주업종,대상매출,대상묶음,연도
(주)디에스케이,1341110045290,주식회사 프로톡스,1101115319804,67.3,70876000000,T1u,,소재제조,의약·바이오,2058,,2025
(주)디에이피,1244110006602,에어로케이홀딩스(주),1101115906635,80.75,,모수밖,,,,0,,2025
(주)디엔오토모티브,1845110000642,(주)지엠티홀딩스,2301110356624,100.0,987718000000,T2,,지주·투자,다품목·범용,"100,019",Y,2025
(주)디엔오토모티브,1845110000642,(주)이큐포올,1101116562569,86.0,,T2,,콘텐츠·SW,소프트웨어·IT,890,,2025
(주)디엠에스,1346110012687,주식회사 디엠에스테크놀로지,1301111209013,100.0,900000000,T1u,,부품제조,전자·정밀,,,2025
(주)디엠에스,1346110012687,유한책임회사 정본메디컬,1301150001537,100.0,43448000000,T1u,,완제품제조,기계·운송기기,,,2025
(주)디엠에스,1346110012687,주식회사 비엔나투자목적회사,1101110926004,45.4,202692000000,T1u,,금융,자산운용업,,,2025
(주)디케이앤디,1101111967243,주식회사 다다씨앤씨,1101110406218,80.0,2400000000,T1u,,완제품제조,의류·패션,,,2025
(주)디케이티,1201110615990,(주)비에이치이브이에스,1201111219410,40.27,33285950000,T1u,,도매·상사,기계·운송기기,,,2025
(주)루트케이,1701110271528,주식회사 세인트팜,1601110521850,100.0,6378000000,T1u,,도매·상사,의약·바이오,,,2025
(주)리드코프,1101110219398,앤알캐피탈대부(주),1101113333442,100.0,7000000000,T1u,,금융,여신전문금융업,,,2025
(주)리드코프,1101110219398,메이슨캐피탈주식회사,2101110007510,62.99,71618000000,T1,,금융,여신전문금융업,25090,,2025
(주)마이크로컨텍솔루션,1845110022448,주식회사 엠에스엘,1751110016490,98.41,6673000000,T1u,,완제품제조,화학·소재,,,2025
(주)매커스,1101113581075,(주)매커스시스템즈,1101115178622,85.6,2765000000,T1u,,인적서비스,소프트웨어·IT,,,2025
(주)메타랩스,1101112103953,주식회사 메타에스앤씨,1101115434925,100.0,30577012000,T1u,,인적서비스,전문서비스,,,2025
(주)메타랩스,1101112103953,(주)메타케어,1701110391532,37.28,50300000000,T1,,도매·상사,기계·운송기기,32822,,2025
(주)멕아이씨에스,1341110063143,(주)멕헬스케어,2849110149425,50.0,5249016000,T1u,,시설·자산운영,기계·운송기기,,,2025
(주)멤레이비티,1101111518418,(주)에코랜드,1712110126879,100.0,3623000000,T1u,,시설·자산운영,에너지·자원·환경,,,2025
(주)멤레이비티,1101111518418,(주)더스텔라,1101110704896,82.2,7044000000,T1,,완제품제조,의류·패션,,,2025
(주)모다이노칩,1355110106027,(주)천북아울렛,1712110119345,100.0,546000000,T2,,소매,생활용품·가구,"1,834",,2025
(주)모다이노칩,1355110106027,(주)워크업아웃도어,2850110141535,100.0,,T2,,완제품제조,의류·패션,"13,140",,2025
(주)모다이노칩,1355110106027,(주)에코송산,1101116873635,100.0,,모수밖,,,,0,,2025
(주)모다이노칩,1355110106027,(주)라이블리팩토리,1348110566846,100.0,,T2,,도매·상사,생활용품·가구,31,,2025
(주)모다이노칩,1355110106027,주식회사 케이브랜즈,1311110359595,79.99,6552000000,T1u,,도매·상사,생활용품·가구,,,2025
(주)모다이노칩,1355110106027,(주)디코드컴퍼니,1101114708149,60.0,14150000000,T2,,완제품제조,의류·패션,"42,409",,2025
(주)모다이노칩,1355110106027,(주)메가슈플렉스에스마켓코리아,1101113905168,60.0,17577000000,T2,,소매,의류·패션,"113,733",,2025
(주)모베이스,1101111665516,모베이스썬스타 주식회사,1201110778425,100.0,7400000000,T1u,,완제품제조,기계·운송기기,,,2025
(주)모베이스,1101111665516,(주)모베이스전자,1301110008961,46.45,55629000000,T1,,부품제조,기계·운송기기,1044088,,2025
(주)모베이스전자,1301110008961,우창정기(주),1314110449556,44.43,10605000000,T1u,,소재제조,화학·소재,,,2025
(주)미스토홀딩스,1101110792667,미스토코리아 주식회사,1101117344487,100.0,152269273000,T1u,,도매·상사,생활용품·가구,,,2025
(주)미코,1346110012744,(주)에코이노베이션,1801111502285,100.0,8787000000,T1u,,소재제조,의약·바이오,,,2025
(주)미코,1346110012744,(주)부뜰정보시스템,1101111500225,56.19,5800000000,T1u,,콘텐츠·SW,소프트웨어·IT,,,2025
(주)미트박스글로벌,1311110375757,주식회사 미트매치대부,1101110919388,100.0,950000000,T1u,,플랫폼·중개,다품목·범용,,,2025
(주)바이오노트,1348110324294,에스디바이오센서(주),1358110191121,38.02,315585000000,T1,,완제품제조,의료·보건,710580,,2025
(주)바이오스마트,1101110414302,(주) 시공사,1101110612287,92.71,,T1u,,콘텐츠·SW,미디어·광고·영상,,,2025
(주)바이오스마트,1101110414302,보나캠프주식회사,1101112042432,86.18,20820000000,T1u,,콘텐츠·SW,소프트웨어·IT,,,2025
(주)바이오스마트,1101110414302,티씨머티리얼즈(주),1812110031589,47.61,16077000000,T1,,완제품제조,기계·운송기기,299118,,2025
(주)바이오스마트,1101110414302,월스트리트인스티튜트코리아(주),1101112615495,43.61,2500000000,T1u,,인적서비스,교육,,,2025
(주)바텍,1341110036348,(주)레이언스,1348110216516,30.3,73159825000,T1,,완제품제조,의료·보건,114722,,2025
(주)백산,1147110003729,최신물산 주식회사,1101110176887,96.03,13767000000,T1u,,완제품제조,의류·패션,,,2025
(주)백산,1147110003729,(주)백산린텍스,1350110055456,76.47,6500000000,T1u,,소재제조,의류·패션,,,2025
(주)버넥트,2055110049363,신원스틸 주식회사,1615110007265,100.0,11800000000,T1u,,소재제조,금속,,,2025
(주)버킷스튜디오,1101111646889,(주)인바이오젠,1313110080427,78.89,103681000000,T1,,도매·상사,전자·정밀,6296,,2025
(주)벡트,1101113429621,이솔정보통신주식회사,1101111938864,55.1,2223000000,T1u,,부품제조,전자·정밀,,,2025
(주)벽산,1101110113384,(주)영우화스너,1345110007622,100.0,33291000000,T1u,,부품제조,금속,,,2025
(주)벽산,1101110113384,(주)하츠,1156110003902,46.33,41481000000,T1,,완제품제조,전자·정밀,176939,,2025
(주)보라티알,1101115879030,주식회사 씨21,1101115552933,100.0,110604000,T1u,,도매·상사,식품·음료,,,2025
(주)부방,1101110265523,(주)쿠첸,1101115799816,100.0,64673000000,모수밖,,완제품제조,전자·정밀,,,2025
(주)브이원텍,1311110164978,(주)시스콘로보틱스,1101115261138,42.95,24907000000,T1u,,완제품제조,기계·운송기기,,,2025
(주)블루엠텍,1358110266776,유한회사 델파이 ,1345140018566,38.46,10549000000,T1u,,시설·자산운영,부동산·임대,,,2025
(주)블루엠텍,1358110266776,주식회사 공감플러스,1101115701861,30.86,212000000,T1u,,플랫폼·중개,부동산·임대,,,2025
(주)비덴트,1101112476376,주식회사 비덴트에이엠씨,1801111579698,100.0,21500000000,T1u,,시설·자산운영,부동산·임대,,,2025
(주)비덴트,1101112476376,(주)빗썸홀딩스,1101115712579,30.0,374186000000,T2,,소매,다품목·범용,"59,204",,2025
(주)비에이치,1350110087483,주식회사 비에이치에스티,1648110112015,45.0,4517999000,T1u,,완제품제조,기계·운송기기,,,2025
(주)비에이치,1350110087483,(주)비에이치이브이에스,1201111219410,41.0,23923797000,T1u,,도매·상사,기계·운송기기,,,2025
(주)비에이치,1350110087483,(주)테크엘,1211110060136,33.0,29505467000,T1,,부품제조,전자·정밀,18149,,2025
(주)비엘팜텍,1545110007397,(주)비엘사이언스,1101114150457,98.7,,모수밖,,소재제조,의약·바이오,,,2025
(주)비즈니스온커뮤니케이션,1101113805293,(주)플랜잇파트너스,1311110288851,100.0,27000000000,T1u,,콘텐츠·SW,소프트웨어·IT,,,2024
(주)비지에프,1101111105215,(주)비지에프리테일,1101116555770,30.0,902163000000,T2,,소매,다품목·범용,"8,858,122",,2025
(주)비지에프리테일,1101116555770,(주)비지에프로지스,1345110036845,100.0,39104000000,T2,,운송·보관,창고·물류,"363,064",,2025
(주)비지에프리테일,1101116555770,(주)비지에프푸드,2101110058828,100.0,53584000000,T2,,완제품제조,식품·음료,"203,302",,2025
(주)비지에프리테일,1101116555770,(주)비지에프휴먼넷,1101114062347,100.0,3302000000,T2,,소매,다품목·범용,"146,190",,2025
(주)비지에프리테일,1101116555770,(주)비지에프네트웍스,1101114235267,100.0,72046000000,T2,,운송·보관,창고·물류,"79,645",,2025
(주)비지에프에코머티리얼즈,1350110079381,(주)비지에프에코솔루션,1201110581919,71.4,16940000000,T2,,소재제조,화학·소재,"10,225",,2025
(주)비지에프에코머티리얼즈,1350110079381,(주)비지에프에코사이클,1244110285975,66.9,26490000000,T2,,시설·자산운영,에너지·자원·환경,"17,003",,2025
(주)비지에프에코머티리얼즈,1350110079381,(주)케이엔더블유,1311110056480,56.75,114429000000,T2,,부품제조,기계·운송기기,"24,727",,2025
(주)비츠로테크,1101110086169,(주)비츠로일렉트릭,1314110393133,100.0,29032000000,T1u,,완제품제조,기계·운송기기,,,2025
(주)비츠로테크,1101110086169,주식회사 비츠로넥스텍,1314110373599,69.02,14453000000,T1,,완제품제조,기계·운송기기,36790,,2025
(주)비츠로테크,1101110086169,(주)비츠로셀,1101110548771,34.84,38205000000,T1,,부품제조,전자·정밀,243082,,2025
(주)빛과전자,1601110075170,주식회사 프레스티지개발,1601110072434,100.0,1000000000,T1u,,시설·자산운영,부동산·임대,,,2025
(주)빛과전자,1601110075170,(주)블루원,1712110081362,53.0,1272000000,T2,,시설·자산운영,레저·숙박·스포츠,"39,690",,2025
(주)사람인,1101113318387,(주)사람인에이치에스,1101116049335,100.0,1956000000,T2,,인적서비스,고용·인력,"35,972",,2025
(주)사조대림,1101110042278,(주)삼아벤처,1543110007523,100.0,13269000000,T2,,완제품제조,식품·음료,"83,203",,2025
(주)사조대림,1101110042278,(유)사조씨피케이,1101140066884,100.0,396535000000,T2,,완제품제조,식품·음료,"382,827",,2025
(주)사조대림,1101110042278,(주)사조오양,1101110104820,60.84,86420000000,T2,,완제품제조,식품·음료,"417,364",,2025
(주)삼기,1101114249458,(주)삼기에너지솔루션즈,1614110049889,51.34,16771000000,T1,,부품제조,기계·운송기기,144228,,2025
(주)삼성출판사,1101112559411,주식회사아트박스,1101110429351,30.16,51132000000,T1u,,완제품제조,생활용품·가구,,,2025
(주)삼양사,1101114720945,(주)삼양패키징,1101115554418,72.72,155496000000,T2,,완제품제조,화학·소재,"418,914",,2025
(주)삼양사,1101114720945,(주)삼양케이씨아이,1244110011884,50.02,77421000000,T2,,완제품제조,화장품·뷰티,"116,840",,2025
(주)삼양사,1101114720945,삼양화인테크놀로지(주),2111110040056,50.0,16000000000,T2,,소재제조,화학·소재,"59,133",,2025
(주)삼양패키징,1101115554418,(주)삼양에코테크,1101118490685,100.0,68547000000,T2,,도매·상사,다품목·범용,"30,876",,2025
(주)삼양홀딩스,1101110026181,삼양이노켐(주),2111110028151,100.0,104273000000,T2,,소재제조,화학·소재,"294,890",,2025
(주)삼양홀딩스,1101110026181,삼양데이타시스템(주),1101111153545,100.0,17905000000,T2,,인적서비스,소프트웨어·IT,"87,074",,2025
(주)삼양홀딩스,1101110026181,(주)삼양에프앤비,1101112376716,100.0,,T2,,인적서비스,외식·급식,"3,185",,2025
(주)삼양홀딩스,1101110026181,(주)삼양사,1101114720945,61.83,1044666000000,T2,,완제품제조,식품·음료,"1,897,133",,2025
(주)삼양홀딩스,1101110026181,(주)삼양엔씨켐,1314110209166,59.97,119957000000,T2,,소재제조,화학·소재,"125,386",,2025
(주)삼양홀딩스,1101110026181,삼남석유화학(주),1101110557061,40.0,96791000000,T2,,소재제조,화학·소재,"958,522",,2025
(주)삼영,1101110010001,삼영중공업(주),1913110014359,37.5,1649000000,T1u,,완제품제조,기계·운송기기,,,2025
(주)삼익악기,1201110001818,(주)삼송캐스터,1201110010330,99.38,26866000000,T1u,,완제품제조,기계·운송기기,,,2025
(주)삼일씨엔에스,1101110061228,주식회사 더로크자산운용,1101119040843,40.0,592000000,T1u,,금융,자산운용업,,,2025
(주)삼천리,1101110005929,(주)삼천리이엔지,1101112432427,100.0,39442000000,T2,,시공·건설,건설·시공,"170,366",,2025
(주)삼천리,1101110005929,(주)삼천리이브이,1101119009138,100.0,30000000000,T2,,도매·상사,기계·운송기기,"41,557",,2025
(주)삼천리,1101110005929,(주)휴세스,1101113520354,100.0,44760000000,T2,,시설·자산운영,에너지·자원·환경,"64,606",,2025
(주)삼천리,1101110005929,삼천리자산운용(주),1101114008888,100.0,17849000000,T2,,금융,자산운용업,"9,178",,2025
(주)삼천리,1101110005929,(주)삼천리이에스,1101112402462,100.0,37268000000,T2,,시공·건설,건설·시공,"241,927",,2025
(주)삼천리,1101110005929,(주)에스퓨처스,1348110666018,100.0,10000000000,T2,,지주·투자,다품목·범용,3,Y,2025
(주)삼천리,1101110005929,(주)삼천리인베스트먼트,1101118578027,100.0,30000000000,T2,,금융,여신전문금융업,"1,661",,2025
(주)삼천리,1101110005929,(주)에스파워,1314110270307,51.0,124982000000,T2,,시설·자산운영,에너지·자원·환경,"660,755",,2025
(주)삼천리,1101110005929,안산도시개발(주),1350110047362,49.9,26211000000,T2,,시설·자산운영,에너지·자원·환경,"126,610",,2025
(주)삼표시멘트,1101110738637,삼표자원개발(주),1446110010001,100.0,74001000000,T2,,자원채취,에너지·자원·환경,"57,410",,2025
(주)삼표시멘트,1101110738637,삼표에스앤씨(주),1446110019871,100.0,20000000,T2,,운송·보관,창고·물류,"4,368",,2025
(주)삼표시멘트,1101110738637,삼표해운(주),1801111047299,100.0,26829000000,T2,,운송·보관,해상운송,"60,407",,2025
(주)삼표시멘트,1101110738637,삼표레미콘(주),1601110601016,100.0,21010000000,T2,,소재제조,화학·소재,"47,310",,2025
(주)삼표시멘트,1101110738637,(주)동양시멘트,1446110021131,100.0,1000000,모수밖,,,,0,,2025
(주)상상인,1201110050104,주식회사 상상인플러스저축은행,1644110000185,100.0,55282,T1u,,금융,은행업,,,2025
(주)상상인,1201110050104,주식회사 상상인선박기계,1945110007216,100.0,8278,T1u,,완제품제조,기계·운송기기,,,2025
(주)상상인,1201110050104,(주)상상인저축은행,1156110000130,100.0,61478,T1u,,금융,은행업,,,2025
(주)상상인,1201110050104,(주)상상인증권,1101110031560,57.0,87497,T1,,금융,증권·투자매매업,181734,,2025
(주)상지건설,1311110004554,주식회사 오르개발,1101115006170,100.0,4740000000,T1u,,시설·자산운영,부동산·임대,,,2025
(주)상지건설,1311110004554,(주)성암,1801111193068,30.0,,T1u,,소재제조,화학·소재,,,2025
(주)서부티엔디,1101110256788,코렐브랜드아시아홀딩스(주),1101110925962,66.67,10000000000,T1u,,도매·상사,다품목·범용,,,2025
(주)서산,2042110000370,(주)성암,1801111193068,45.0,450000000,T1u,,소재제조,화학·소재,,,2025
(주)서연,1101110129026,주식회사 서연씨엔에프,2301110268134,100.0,15387000000,T1u,,소재제조,화학·소재,,,2025
(주)서연,1101110129026,(주)서연이화,1101115455476,48.7,190600000000,T1,,부품제조,기계·운송기기,4505249,,2025
(주)서연,1101110129026,(주)서연탑메탈,1101110519003,37.5,18910000000,T1,,완제품제조,기계·운송기기,207061,,2025
(주)서원,1350110029881,(주)대창,1301110007137,31.15,39994000000,T1,,소재제조,금속,1470237,,2025
(주)서진오토모티브,1101114264828,(주)티피에스,1846110043624,49.01,1850,T1u,,소재제조,화학·소재,,,2025
(주)서진오토모티브,1101114264828,에코플라스틱(주),1712110001253,31.65,33993,T1,,부품제조,기계·운송기기,2562025,,2025
