record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,po_id,po_line_id,contract_id,supplier_id,material_id,order_date,due_date,order_quantity,quantity_uom,unit_price,currency,status
prc-02-cd81356a57a7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6f6a5fdc5efe,PO-000078,PO-000078-10,CTR-00078,SUP-0038,MAT-RA-0127,2024-03-13,2024-05-10,15.0,TON,32598.57,USD,DELIVERED
prc-02-c103cc825c87,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-de8c307c0729,PO-000079,PO-000079-10,CTR-00079,SUP-0039,MAT-CO-0128,2024-03-30,2024-06-03,19.5,EA,32854.24,USD,DELIVERED
prc-02-5dd03fc872c9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c85c0546956e,PO-000080,PO-000080-10,CTR-00080,SUP-0040,MAT-CO-0129,2024-04-16,2024-06-27,24.0,EA,33109.92,USD,DELIVERED
prc-02-43f46e8ba9f2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0df3c8df6159,PO-000081,PO-000081-10,CTR-00081,SUP-0001,MAT-RA-0132,2024-05-03,2024-05-21,28.5,TON,33365.59,KRW,OPEN
prc-02-6dd4a56094ca,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-40aedab0f0c8,PO-000082,PO-000082-10,CTR-00082,SUP-0002,MAT-RA-0133,2024-05-20,2024-06-14,33.0,TON,31320.19,USD,DELIVERED
prc-02-250d91dd2a89,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4bd91f479ac3,PO-000083,PO-000083-10,CTR-00083,SUP-0003,MAT-CO-0134,2024-06-06,2024-07-08,37.5,EA,31575.87,USD,OPEN
prc-02-4d48800605ed,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ce4c2d0ef48a,PO-000084,PO-000084-10,CTR-00084,SUP-0004,MAT-CO-0135,2024-06-23,2024-08-01,42.0,EA,31831.54,USD,DELIVERED
prc-02-d714545c702d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-38578ea84c5e,PO-000085,PO-000085-10,CTR-00085,SUP-0005,MAT-RA-0139,2024-07-11,2024-08-26,46.5,TON,32087.22,KRW,DELIVERED
prc-02-c3dc917e5d51,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-01c143eab61c,PO-000086,PO-000086-10,CTR-00086,SUP-0006,MAT-CO-0140,2024-07-28,2024-09-19,51.0,EA,32342.89,USD,DELIVERED
prc-02-b860725806b0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f3db596097fb,PO-000087,PO-000087-10,CTR-00087,SUP-0007,MAT-CO-0141,2024-08-14,2024-10-13,55.5,EA,32598.57,USD,OPEN
prc-02-9701653b59d0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2a04bdc98a9c,PO-000088,PO-000088-10,CTR-00088,SUP-0008,MAT-RA-0144,2024-08-31,2024-11-06,60.0,TON,32854.24,USD,DELIVERED
prc-02-5b364724e94e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8355b25d0f6d,PO-000089,PO-000089-10,CTR-00089,SUP-0009,MAT-RA-0145,2024-09-17,2024-11-30,15.0,TON,33109.92,KRW,DELIVERED
prc-02-c68986195623,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-803bc22140be,PO-000090,PO-000090-10,CTR-00090,SUP-0010,MAT-CO-0146,2024-10-04,2024-12-24,19.5,EA,33365.59,USD,DELIVERED
prc-02-388cd0285542,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-092b1e453589,PO-000091,PO-000091-10,CTR-00091,SUP-0011,MAT-CO-0147,2024-10-21,2025-01-17,24.0,EA,31320.19,USD,DELIVERED
prc-02-b7fe24f0268a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e59157ace3cd,PO-000092,PO-000092-10,CTR-00092,SUP-0012,MAT-RA-0150,2024-11-08,2024-11-30,28.5,TON,31575.87,USD,DELIVERED
prc-02-349ece3e7f25,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cd3f6814e994,PO-000093,PO-000093-10,CTR-00093,SUP-0013,MAT-RA-0151,2024-11-25,2024-12-24,33.0,TON,31831.54,KRW,OPEN
prc-02-bb5ce68a7c19,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cbaf7ad1ba29,PO-000094,PO-000094-10,CTR-00094,SUP-0014,MAT-CO-0152,2024-12-12,2025-01-17,37.5,EA,32087.22,USD,DELIVERED
prc-02-45a793e43f3b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e79912ba2d89,PO-000095,PO-000095-10,CTR-00095,SUP-0015,MAT-CO-0153,2024-12-29,2025-02-10,42.0,EA,32342.89,USD,OPEN
prc-02-2e14a7a0365c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e43d8aa5c30d,PO-000096,PO-000096-10,CTR-00096,SUP-0016,MAT-RA-0156,2025-01-15,2025-03-06,46.5,TON,32598.57,USD,DELIVERED
prc-02-4fd5403947a2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8dd1de17d295,PO-000097,PO-000097-10,CTR-00097,SUP-0017,MAT-RA-0157,2025-02-01,2025-03-30,51.0,TON,32854.24,KRW,OPEN
prc-02-b0f48484e356,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-58c1ab07dc7e,PO-000098,PO-000098-10,CTR-00098,SUP-0018,MAT-CO-0158,2025-02-18,2025-04-23,55.5,EA,33109.92,USD,OPEN
prc-02-e5de1744b73d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0216223d838e,PO-000099,PO-000099-10,CTR-00099,SUP-0019,MAT-CO-0159,2025-03-08,2025-05-18,60.0,EA,33365.59,USD,OPEN
prc-02-4ea93ef27f61,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4c05de48e21e,PO-000100,PO-000100-10,CTR-00100,SUP-0020,MAT-RA-0162,2025-03-25,2025-06-11,15.0,TON,31320.19,USD,DELIVERED
prc-02-90132b592de8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-becf7ac1d454,PO-000101,PO-000101-10,CTR-00001,SUP-0001,RM-CU-CONC,2025-04-11,2025-04-29,19.5,TON,31320.19,KRW,DELIVERED
prc-02-eb2b7f83fe33,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f361a654eb54,PO-000102,PO-000102-10,CTR-00002,SUP-0002,RM-MHP,2025-04-28,2025-05-23,24.0,TON,31575.87,USD,DELIVERED
prc-02-d4edd416fc33,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5a703006a827,PO-000103,PO-000103-10,CTR-00003,SUP-0003,RM-H2SO4,2025-05-15,2025-06-16,28.5,TON,106.25,USD,DELIVERED
prc-02-47bd3a8f65c9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e865bddbedad,PO-000104,PO-000104-10,CTR-00004,SUP-0004,RM-LIME,2025-06-01,2025-07-10,33.0,TON,32087.22,USD,OPEN
prc-02-61ccedb9fce6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-af94eba23bc5,PO-000105,PO-000105-10,CTR-00005,SUP-0005,MAT-RA-0013,2025-06-18,2025-08-03,37.5,TON,32342.89,KRW,OPEN
prc-02-ed93c5c8bb14,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c0692f4c2ff3,PO-000106,PO-000106-10,CTR-00006,SUP-0006,MAT-CO-0014,2025-07-06,2025-08-28,42.0,EA,32598.57,USD,DELIVERED
prc-02-919536554736,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-81b3f05696fd,PO-000107,PO-000107-10,CTR-00007,SUP-0007,MAT-CO-0015,2025-07-23,2025-09-21,46.5,EA,32854.24,USD,DELIVERED
prc-02-c2d2118ed1bc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6bbdbb03890b,PO-000108,PO-000108-10,CTR-00008,SUP-0008,MAT-RA-0018,2025-08-09,2025-10-15,51.0,TON,33109.92,USD,DELIVERED
prc-02-95c539fcbb7f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f4cbe9f0aa2b,PO-000109,PO-000109-10,CTR-00009,SUP-0009,MAT-RA-0019,2025-08-26,2025-11-08,55.5,TON,33365.59,KRW,DELIVERED
prc-02-fac7a3555cc3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0ea44b595667,PO-000110,PO-000110-10,CTR-00010,SUP-0010,MAT-CO-0020,2025-09-12,2025-12-02,60.0,EA,31320.19,USD,DELIVERED
prc-02-3af9fce7a4cc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a8f3acfa2780,PO-000111,PO-000111-10,CTR-00011,SUP-0011,MAT-CO-0021,2025-09-29,2025-12-26,15.0,EA,31575.87,USD,OPEN
prc-02-5d7a1464b039,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7e7a1c27dcc8,PO-000112,PO-000112-10,CTR-00012,SUP-0012,MAT-RA-0024,2025-10-16,2025-11-07,19.5,TON,31831.54,USD,DELIVERED
prc-02-5a7740f7cfd5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-49c56ecbf166,PO-000113,PO-000113-10,CTR-00013,SUP-0013,MAT-RA-0025,2025-11-03,2025-12-02,24.0,TON,32087.22,KRW,DELIVERED
prc-02-0b18218bb80c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e9fb49553e22,PO-000114,PO-000114-10,CTR-00014,SUP-0014,MAT-CO-0026,2025-11-20,2025-12-26,28.5,EA,32342.89,USD,DELIVERED
prc-02-1190c42358eb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-080994d7316f,PO-000115,PO-000115-10,CTR-00015,SUP-0015,MAT-CO-0027,2025-12-07,2026-01-19,33.0,EA,32598.57,USD,OPEN
prc-02-4d9c0f98459b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9b81b7857eea,PO-000116,PO-000116-10,CTR-00016,SUP-0016,MAT-RA-0030,2025-12-24,2026-02-12,37.5,TON,32854.24,USD,DELIVERED
prc-02-fabd67cc2369,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-da1174c14094,PO-000117,PO-000117-10,CTR-00017,SUP-0017,MAT-RA-0031,2026-01-10,2026-03-08,42.0,TON,33109.92,KRW,OPEN
prc-02-3268d6be3c7e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ef41c1b62af5,PO-000118,PO-000118-10,CTR-00018,SUP-0018,MAT-CO-0032,2026-01-27,2026-04-01,46.5,EA,33365.59,USD,DELIVERED
prc-02-32650df13c44,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e7a225c23bb7,PO-000119,PO-000119-10,CTR-00019,SUP-0019,MAT-CO-0033,2026-02-13,2026-04-25,51.0,EA,31320.19,USD,OPEN
prc-02-19aba98bd060,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6ec8ea8c4163,PO-000120,PO-000120-10,CTR-00020,SUP-0020,MAT-RA-0036,2026-03-03,2026-05-20,55.5,TON,31575.87,USD,OPEN
prc-02-c1d30b4072f2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f2ad997abd1b,PO-000121,PO-000121-10,CTR-00021,SUP-0021,MAT-RA-0037,2026-03-20,2026-06-13,60.0,TON,31831.54,KRW,OPEN
prc-02-0e6b9b9b45f8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a2dc89a918f7,PO-000122,PO-000122-10,CTR-00022,SUP-0022,MAT-CO-0038,2026-04-06,2026-04-25,15.0,EA,32087.22,USD,DELIVERED
prc-02-646eecb5d074,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-37deb0c6c0d0,PO-000123,PO-000123-10,CTR-00023,SUP-0023,MAT-CO-0039,2026-04-23,2026-05-19,19.5,EA,32342.89,USD,OPEN
prc-02-3095e6a52743,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f980c75d66ed,PO-000124,PO-000124-10,CTR-00024,SUP-0024,MAT-RA-0042,2026-05-10,2026-06-12,24.0,TON,32598.57,USD,DELIVERED
prc-02-6edacc387fb4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-59568d8acbdf,PO-000125,PO-000125-10,CTR-00025,SUP-0025,MAT-RA-0043,2026-05-27,2026-07-06,28.5,TON,32854.24,KRW,OPEN
prc-02-f4f3b2c31675,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b5b50edb82c8,PO-000126,PO-000126-10,CTR-00026,SUP-0026,MAT-CO-0044,2026-06-13,2026-07-30,33.0,EA,33109.92,USD,DELIVERED
prc-02-cd60a3fd591d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fd56fc080bbb,PO-000127,PO-000127-10,CTR-00027,SUP-0027,MAT-CO-0045,2026-07-01,2026-08-24,37.5,EA,33365.59,USD,OPEN
prc-02-76271f328e58,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1af379e0a55a,PO-000128,PO-000128-10,CTR-00028,SUP-0028,MAT-RA-0048,2026-07-18,2026-09-17,42.0,TON,31320.19,USD,OPEN
prc-02-5cf568284f39,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e6da648c387a,PO-000129,PO-000129-10,CTR-00029,SUP-0029,MAT-RA-0049,2023-08-05,2023-10-12,46.5,TON,31575.87,KRW,DELIVERED
prc-02-95f9877f4304,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-99b0027c235d,PO-000130,PO-000130-10,CTR-00030,SUP-0030,MAT-CO-0050,2023-08-22,2023-11-05,51.0,EA,31831.54,USD,DELIVERED
prc-02-cc29355d414d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ae7613eeb290,PO-000131,PO-000131-10,CTR-00031,SUP-0031,MAT-CO-0051,2023-09-08,2023-11-29,55.5,EA,32087.22,USD,DELIVERED
prc-02-d752a695fcc2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-78d664ead0ba,PO-000132,PO-000132-10,CTR-00032,SUP-0032,MAT-RA-0054,2023-09-25,2023-12-23,60.0,TON,32342.89,USD,OPEN
prc-02-eb15fa5b54ce,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f818f4d62e8d,PO-000133,PO-000133-10,CTR-00033,SUP-0033,MAT-RA-0055,2023-10-12,2023-11-04,15.0,TON,32598.57,KRW,DELIVERED
prc-02-e8345aa403a3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0f86b2929b66,PO-000134,PO-000134-10,CTR-00034,SUP-0034,MAT-CO-0056,2023-10-30,2023-11-29,19.5,EA,32854.24,USD,OPEN
prc-02-ad246cfb920c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-46c429a202ef,PO-000135,PO-000135-10,CTR-00035,SUP-0035,MAT-CO-0057,2023-11-16,2023-12-23,24.0,EA,33109.92,USD,OPEN
prc-02-befc8c8d2400,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-31fd88dc01ae,PO-000136,PO-000136-10,CTR-00036,SUP-0036,MAT-RA-0060,2023-12-03,2024-01-16,28.5,TON,33365.59,USD,DELIVERED
prc-02-bf04cfcd9c69,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5d13d3b06bb8,PO-000137,PO-000137-10,CTR-00037,SUP-0037,MAT-RA-0061,2023-12-20,2024-02-09,33.0,TON,31320.19,KRW,DELIVERED
prc-02-36148da8c49f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f3ef0bc9302d,PO-000138,PO-000138-10,CTR-00038,SUP-0038,MAT-CO-0062,2024-01-06,2024-03-04,37.5,EA,31575.87,USD,DELIVERED
prc-02-d51f2f7b048a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-238c1ec25371,PO-000139,PO-000139-10,CTR-00039,SUP-0039,MAT-CO-0063,2024-01-23,2024-03-28,42.0,EA,31831.54,USD,DELIVERED
prc-02-536976be0390,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-516509007054,PO-000140,PO-000140-10,CTR-00040,SUP-0040,MAT-RA-0066,2024-02-09,2024-04-21,46.5,TON,32087.22,USD,DELIVERED
prc-02-cb5851288325,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f1432167413d,PO-000141,PO-000141-10,CTR-00041,SUP-0001,MAT-RA-0067,2024-02-27,2024-03-16,51.0,TON,32342.89,KRW,DELIVERED
prc-02-431bf37e97d3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c94884ef2414,PO-000142,PO-000142-10,CTR-00042,SUP-0002,MAT-CO-0068,2024-03-15,2024-04-09,55.5,EA,32598.57,USD,OPEN
prc-02-5ece39222cae,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-55ee9fe8a49c,PO-000143,PO-000143-10,CTR-00043,SUP-0003,MAT-RA-0072,2024-04-01,2024-05-03,60.0,TON,32854.24,USD,OPEN
prc-02-736aa00e06ae,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-efaa36bb0eda,PO-000144,PO-000144-10,CTR-00044,SUP-0004,MAT-RA-0073,2024-04-18,2024-05-27,15.0,TON,33109.92,USD,OPEN
prc-02-7f0aa041e38b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1126bc2063b5,PO-000145,PO-000145-10,CTR-00045,SUP-0005,MAT-CO-0074,2024-05-05,2024-06-20,19.5,EA,33365.59,KRW,DELIVERED
prc-02-a20db42ce7f5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-832863180a91,PO-000146,PO-000146-10,CTR-00046,SUP-0006,MAT-CO-0075,2024-05-22,2024-07-14,24.0,EA,31320.19,USD,OPEN
prc-02-8bba58caa617,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b7234c71ab5f,PO-000147,PO-000147-10,CTR-00047,SUP-0007,MAT-RA-0078,2024-06-08,2024-08-07,28.5,TON,31575.87,USD,DELIVERED
prc-02-36228ea8e2eb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b9240ecce90a,PO-000148,PO-000148-10,CTR-00048,SUP-0008,MAT-RA-0079,2024-06-26,2024-09-01,33.0,TON,31831.54,USD,OPEN
prc-02-862b40fdf842,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-144097e1fdd8,PO-000149,PO-000149-10,CTR-00049,SUP-0009,MAT-CO-0080,2024-07-13,2024-09-25,37.5,EA,32087.22,KRW,OPEN
prc-02-64d2291c71d9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-be32128208db,PO-000150,PO-000150-10,CTR-00050,SUP-0010,MAT-CO-0081,2024-07-30,2024-10-19,42.0,EA,32342.89,USD,DELIVERED
prc-02-798151f89884,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c4314c03ea3b,PO-000151,PO-000151-10,CTR-00051,SUP-0011,MAT-RA-0084,2024-08-16,2024-11-12,46.5,TON,32598.57,USD,OPEN
prc-02-cafedfb8678c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-885acfe1ad8f,PO-000152,PO-000152-10,CTR-00052,SUP-0012,MAT-RA-0085,2024-09-02,2024-09-24,51.0,TON,32854.24,USD,DELIVERED
prc-02-9337807bc35d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d1c0bb2e2166,PO-000153,PO-000153-10,CTR-00053,SUP-0013,MAT-CO-0086,2024-09-19,2024-10-18,55.5,EA,33109.92,KRW,DELIVERED
prc-02-ca65841d1ef7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c138261688ee,PO-000154,PO-000154-10,CTR-00054,SUP-0014,MAT-CO-0087,2024-10-06,2024-11-11,60.0,EA,33365.59,USD,DELIVERED
prc-02-1f0c23106b43,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-377955cd154c,PO-000155,PO-000155-10,CTR-00055,SUP-0015,MAT-RA-0090,2024-10-24,2024-12-06,15.0,TON,31320.19,USD,DELIVERED
