record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,submission_id,source_system_id,partner_id,business_ref,submission_status,submitted_at,revised_at,source_version
log-01-654233f37b82,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-25c0fb977265,SUB-000085,DEMO_PARTNER_PORTAL,SUP-0005,PO-000085-10,COMPLETE,2024-07-13T00:00:00+00:00,,1
log-01-a29bb121bfcf,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-00b3632a6ef6,SUB-000086,DEMO_PARTNER_PORTAL,SUP-0006,PO-000086-10,COMPLETE,2024-07-30T00:00:00+00:00,,1
log-01-59756a06d0d3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ceb4c43d2b5c,SUB-000087,DEMO_PARTNER_PORTAL,SUP-0007,PO-000087-10,PENDING,,,1
log-01-6a4025a35148,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-00f217f7c0f7,SUB-000088,DEMO_PARTNER_PORTAL,SUP-0008,PO-000088-10,COMPLETE,2024-09-02T00:00:00+00:00,,1
log-01-3bb69ff228f8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b7b2bd20bb27,SUB-000089,DEMO_PARTNER_PORTAL,SUP-0009,PO-000089-10,COMPLETE,2024-09-19T00:00:00+00:00,,1
log-01-f8b52fbe6b49,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f2854df85624,SUB-000090,DEMO_PARTNER_PORTAL,SUP-0010,PO-000090-10,COMPLETE,2024-10-06T00:00:00+00:00,,1
log-01-dbc869c3535e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8a8ffd99807c,SUB-000091,DEMO_PARTNER_PORTAL,SUP-0011,PO-000091-10,COMPLETE,2024-10-23T00:00:00+00:00,,1
log-01-e32b20a7df72,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6d8473b33c1c,SUB-000092,DEMO_PARTNER_PORTAL,SUP-0012,PO-000092-10,COMPLETE,2024-11-10T00:00:00+00:00,,1
log-01-c4c4786d9e9a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-64bba583602d,SUB-000093,DEMO_PARTNER_PORTAL,SUP-0013,PO-000093-10,PENDING,,,1
log-01-95ab9509d67a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-06d129cdd1ea,SUB-000094,DEMO_PARTNER_PORTAL,SUP-0014,PO-000094-10,COMPLETE,2024-12-14T00:00:00+00:00,,1
log-01-7cf8e7c4d7a3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f8278749ceb5,SUB-000095,DEMO_PARTNER_PORTAL,SUP-0015,PO-000095-10,PENDING,,,1
log-01-8d3f0eebc039,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4f61a591b49a,SUB-000096,DEMO_PARTNER_PORTAL,SUP-0016,PO-000096-10,COMPLETE,2025-01-17T00:00:00+00:00,,1
log-01-fe426dd90439,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-56f637c69ae2,SUB-000097,DEMO_PARTNER_PORTAL,SUP-0017,PO-000097-10,PENDING,,,1
log-01-a2ebf56ae276,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-23c537de250d,SUB-000098,DEMO_PARTNER_PORTAL,SUP-0018,PO-000098-10,PENDING,,,1
log-01-26803fa331c0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eaaa7fddd92b,SUB-000099,DEMO_PARTNER_PORTAL,SUP-0019,PO-000099-10,PENDING,,,1
log-01-07f552949ba4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e524fcd02d0a,SUB-000100,DEMO_PARTNER_PORTAL,SUP-0020,PO-000100-10,COMPLETE,2025-03-27T00:00:00+00:00,,1
log-01-e393df01a123,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fd0f810ce85e,SUB-000101,DEMO_PARTNER_PORTAL,SUP-0001,PO-000101-10,COMPLETE,2025-04-13T00:00:00+00:00,,1
log-01-f8eebba62032,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-23e69143bf47,SUB-000102,DEMO_PARTNER_PORTAL,SUP-0002,PO-000102-10,COMPLETE,2025-04-30T00:00:00+00:00,,1
log-01-94ebf824921a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b6ef972ceb47,SUB-000103,DEMO_PARTNER_PORTAL,SUP-0003,PO-000103-10,COMPLETE,2025-05-17T00:00:00+00:00,,1
log-01-75f18dc916a0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dc31d2b37ae8,SUB-000104,DEMO_PARTNER_PORTAL,SUP-0004,PO-000104-10,PENDING,,,1
log-01-6b81469eccbe,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-630182d7f402,SUB-000105,DEMO_PARTNER_PORTAL,SUP-0005,PO-000105-10,PENDING,,,1
log-01-cd617c1053a5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-529ce52bca8b,SUB-000106,DEMO_PARTNER_PORTAL,SUP-0006,PO-000106-10,COMPLETE,2025-07-08T00:00:00+00:00,,1
log-01-bd5610c6b249,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-947c8c1464c4,SUB-000107,DEMO_PARTNER_PORTAL,SUP-0007,PO-000107-10,COMPLETE,2025-07-25T00:00:00+00:00,,1
log-01-a2d686ba3d3e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b06da8314c3f,SUB-000108,DEMO_PARTNER_PORTAL,SUP-0008,PO-000108-10,COMPLETE,2025-08-11T00:00:00+00:00,,1
log-01-e6e74b8a4ba3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fbf679a6e0db,SUB-000109,DEMO_PARTNER_PORTAL,SUP-0009,PO-000109-10,COMPLETE,2025-08-28T00:00:00+00:00,,1
log-01-9829d38151b5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-141798a12537,SUB-000110,DEMO_PARTNER_PORTAL,SUP-0010,PO-000110-10,COMPLETE,2025-09-14T00:00:00+00:00,,1
log-01-49bd521c747f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-31fd4164c62e,SUB-000111,DEMO_PARTNER_PORTAL,SUP-0011,PO-000111-10,PENDING,,,1
log-01-32c858c58f0f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-623874efdc3a,SUB-000112,DEMO_PARTNER_PORTAL,SUP-0012,PO-000112-10,COMPLETE,2025-10-18T00:00:00+00:00,,1
log-01-df5e642d9da8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7f578b97130c,SUB-000113,DEMO_PARTNER_PORTAL,SUP-0013,PO-000113-10,COMPLETE,2025-11-05T00:00:00+00:00,,1
log-01-d85b1b4c7e7f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-190aa147240f,SUB-000114,DEMO_PARTNER_PORTAL,SUP-0014,PO-000114-10,COMPLETE,2025-11-22T00:00:00+00:00,,1
log-01-74378bf18be0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-64eddb96c0d5,SUB-000115,DEMO_PARTNER_PORTAL,SUP-0015,PO-000115-10,PENDING,,,1
log-01-26528c0d8082,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4e597ad37bee,SUB-000116,DEMO_PARTNER_PORTAL,SUP-0016,PO-000116-10,COMPLETE,2025-12-26T00:00:00+00:00,,1
log-01-b45f4ec854d6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-73a98e3001a4,SUB-000117,DEMO_PARTNER_PORTAL,SUP-0017,PO-000117-10,PENDING,,,1
log-01-36567c9b840a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c5fdf43fd219,SUB-000118,DEMO_PARTNER_PORTAL,SUP-0018,PO-000118-10,COMPLETE,2026-01-29T00:00:00+00:00,,1
log-01-6d9436dd67df,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-878832928977,SUB-000119,DEMO_PARTNER_PORTAL,SUP-0019,PO-000119-10,PENDING,,,1
log-01-0547ac90f7ba,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-28419fdd1d4f,SUB-000120,DEMO_PARTNER_PORTAL,SUP-0020,PO-000120-10,PENDING,,,1
log-01-f651c78f6ba9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-894d7fbdf097,SUB-000121,DEMO_PARTNER_PORTAL,SUP-0021,PO-000121-10,PENDING,,,1
log-01-4fdeb4a41fcc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5d6f51530aca,SUB-000122,DEMO_PARTNER_PORTAL,SUP-0022,PO-000122-10,COMPLETE,2026-04-08T00:00:00+00:00,,1
log-01-9e2355f4f797,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-004839972cf8,SUB-000123,DEMO_PARTNER_PORTAL,SUP-0023,PO-000123-10,PENDING,,,1
log-01-9e29300a9ee3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9db35baf7388,SUB-000124,DEMO_PARTNER_PORTAL,SUP-0024,PO-000124-10,COMPLETE,2026-05-12T00:00:00+00:00,,1
log-01-4e62c558b908,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-79bd7c3226b1,SUB-000125,DEMO_PARTNER_PORTAL,SUP-0025,PO-000125-10,PENDING,,,1
log-01-3265638a833a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f2458282c749,SUB-000126,DEMO_PARTNER_PORTAL,SUP-0026,PO-000126-10,COMPLETE,2026-06-15T00:00:00+00:00,,1
log-01-4b8958faa313,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cae142d278e7,SUB-000127,DEMO_PARTNER_PORTAL,SUP-0027,PO-000127-10,PENDING,,,1
log-01-d31f02e56486,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2040655c0b23,SUB-000128,DEMO_PARTNER_PORTAL,SUP-0028,PO-000128-10,PENDING,,,1
log-01-3b15d73e1c42,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-be7fe7207d46,SUB-000129,DEMO_PARTNER_PORTAL,SUP-0029,PO-000129-10,COMPLETE,2023-08-07T00:00:00+00:00,,1
log-01-f548a6b1f9de,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-80631cd08eed,SUB-000130,DEMO_PARTNER_PORTAL,SUP-0030,PO-000130-10,COMPLETE,2023-08-24T00:00:00+00:00,,1
log-01-6d3f66a2fad9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9b240b7e7a70,SUB-000131,DEMO_PARTNER_PORTAL,SUP-0031,PO-000131-10,COMPLETE,2023-09-10T00:00:00+00:00,,1
log-01-b9855c7b020f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7c5f18fc2ea0,SUB-000132,DEMO_PARTNER_PORTAL,SUP-0032,PO-000132-10,PENDING,,,1
log-01-f4a325cd8f7d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a8aed082c82d,SUB-000133,DEMO_PARTNER_PORTAL,SUP-0033,PO-000133-10,COMPLETE,2023-10-14T00:00:00+00:00,,1
log-01-6e53f4d5e1e2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-93f64e430323,SUB-000134,DEMO_PARTNER_PORTAL,SUP-0034,PO-000134-10,PENDING,,,1
log-01-c798e8a32488,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c9ccdc6c4c28,SUB-000135,DEMO_PARTNER_PORTAL,SUP-0035,PO-000135-10,PENDING,,,1
log-01-0867af6d394a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ffb1837cc5c9,SUB-000136,DEMO_PARTNER_PORTAL,SUP-0036,PO-000136-10,COMPLETE,2023-12-05T00:00:00+00:00,,1
log-01-2053978bcd60,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e6b6ff279b51,SUB-000137,DEMO_PARTNER_PORTAL,SUP-0037,PO-000137-10,COMPLETE,2023-12-22T00:00:00+00:00,,1
log-01-f2a63ed137a6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-38c9d6cec7d7,SUB-000138,DEMO_PARTNER_PORTAL,SUP-0038,PO-000138-10,COMPLETE,2024-01-08T00:00:00+00:00,,1
log-01-f1b52b58de71,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-544db8eaa626,SUB-000139,DEMO_PARTNER_PORTAL,SUP-0039,PO-000139-10,COMPLETE,2024-01-25T00:00:00+00:00,,1
log-01-90e362cd8042,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aff1b4e968f0,SUB-000140,DEMO_PARTNER_PORTAL,SUP-0040,PO-000140-10,COMPLETE,2024-02-11T00:00:00+00:00,,1
log-01-51154a0b1ab5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-da8327d9234d,SUB-000141,DEMO_PARTNER_PORTAL,SUP-0001,PO-000141-10,COMPLETE,2024-02-29T00:00:00+00:00,,1
log-01-fe35c5fd69ba,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b753ea2ac47e,SUB-000142,DEMO_PARTNER_PORTAL,SUP-0002,PO-000142-10,PENDING,,,1
log-01-e7e53d8bf4ac,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f63a3cf17d8b,SUB-000143,DEMO_PARTNER_PORTAL,SUP-0003,PO-000143-10,PENDING,,,1
log-01-2bcd93f5ac8d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d4a91cdc0dc4,SUB-000144,DEMO_PARTNER_PORTAL,SUP-0004,PO-000144-10,PENDING,,,1
log-01-c24d260f3ef0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-218cf6e31f2d,SUB-000145,DEMO_PARTNER_PORTAL,SUP-0005,PO-000145-10,COMPLETE,2024-05-07T00:00:00+00:00,,1
log-01-1a0089dda8ca,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-03e8438f716d,SUB-000146,DEMO_PARTNER_PORTAL,SUP-0006,PO-000146-10,PENDING,,,1
log-01-7f02fca875e6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d8287b2a7926,SUB-000147,DEMO_PARTNER_PORTAL,SUP-0007,PO-000147-10,COMPLETE,2024-06-10T00:00:00+00:00,,1
log-01-18ec57e34ce3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ea51c2f68874,SUB-000148,DEMO_PARTNER_PORTAL,SUP-0008,PO-000148-10,PENDING,,,1
log-01-ee42dedf6ba3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ceeac2263875,SUB-000149,DEMO_PARTNER_PORTAL,SUP-0009,PO-000149-10,PENDING,,,1
log-01-4bde51999212,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e4c573ad50c0,SUB-000150,DEMO_PARTNER_PORTAL,SUP-0010,PO-000150-10,COMPLETE,2024-08-01T00:00:00+00:00,,1
log-01-12f92a945bbb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-100fb2208390,SUB-000151,DEMO_PARTNER_PORTAL,SUP-0011,PO-000151-10,PENDING,,,1
log-01-ab220d76abb6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9babbd06295d,SUB-000152,DEMO_PARTNER_PORTAL,SUP-0012,PO-000152-10,COMPLETE,2024-09-04T00:00:00+00:00,,1
log-01-323e6a74f14b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-83577a81195d,SUB-000153,DEMO_PARTNER_PORTAL,SUP-0013,PO-000153-10,COMPLETE,2024-09-21T00:00:00+00:00,,1
log-01-c18d021d877e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-187a69e02657,SUB-000154,DEMO_PARTNER_PORTAL,SUP-0014,PO-000154-10,COMPLETE,2024-10-08T00:00:00+00:00,,1
log-01-8e28fd0df8b6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-073feeaa9513,SUB-000155,DEMO_PARTNER_PORTAL,SUP-0015,PO-000155-10,COMPLETE,2024-10-26T00:00:00+00:00,,1
log-01-a3f9f03bda33,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-67b74cdf94c4,SUB-000156,DEMO_PARTNER_PORTAL,SUP-0016,PO-000156-10,PENDING,,,1
log-01-1c1e133a23da,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-46795cd4e9f6,SUB-000157,DEMO_PARTNER_PORTAL,SUP-0017,PO-000157-10,COMPLETE,2024-11-29T00:00:00+00:00,,1
log-01-78bb72f14b6d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-439b53e3434e,SUB-000158,DEMO_PARTNER_PORTAL,SUP-0018,PO-000158-10,PENDING,,,1
log-01-92c36d09bba7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c450f5583dba,SUB-000159,DEMO_PARTNER_PORTAL,SUP-0019,PO-000159-10,COMPLETE,2025-01-02T00:00:00+00:00,,1
log-01-45ba4ac8946c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c26d5134e2f5,SUB-000160,DEMO_PARTNER_PORTAL,SUP-0020,PO-000160-10,COMPLETE,2025-01-19T00:00:00+00:00,,1
log-01-35cbacdff4db,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-029f07167cc8,SUB-000161,DEMO_PARTNER_PORTAL,SUP-0021,PO-000161-10,COMPLETE,2025-02-05T00:00:00+00:00,,1
log-01-bf16b279fc60,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-963f414ef726,SUB-000162,DEMO_PARTNER_PORTAL,SUP-0022,PO-000162-10,COMPLETE,2025-02-23T00:00:00+00:00,,1
log-01-1979f4d3822c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0ed560708dfc,SUB-000163,DEMO_PARTNER_PORTAL,SUP-0023,PO-000163-10,COMPLETE,2025-03-12T00:00:00+00:00,,1
log-01-e057c5a1d682,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1a5d4b4d36bb,SUB-000164,DEMO_PARTNER_PORTAL,SUP-0024,PO-000164-10,PENDING,,,1
log-01-92d9bd8faa6f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-207b87660cc3,SUB-000165,DEMO_PARTNER_PORTAL,SUP-0025,PO-000165-10,COMPLETE,2025-04-15T00:00:00+00:00,,1
log-01-b34265fb3b54,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-63ce649be862,SUB-000166,DEMO_PARTNER_PORTAL,SUP-0026,PO-000166-10,COMPLETE,2025-05-02T00:00:00+00:00,,1
log-01-a52f3d5ba7bc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-703b9baef3db,SUB-000167,DEMO_PARTNER_PORTAL,SUP-0027,PO-000167-10,PENDING,,,1
log-01-cd04e90ffa44,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-07cec86bce7e,SUB-000168,DEMO_PARTNER_PORTAL,SUP-0028,PO-000168-10,COMPLETE,2025-06-05T00:00:00+00:00,,1
log-01-523b94398189,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-191339b3bc38,SUB-000169,DEMO_PARTNER_PORTAL,SUP-0029,PO-000169-10,COMPLETE,2025-06-23T00:00:00+00:00,,1
