회사명,종목코드,법인등록번호,KSIC,묶음노드,보고서,부문명,주요제품,부문설명,매출,수익행,상태
(주)영원무역홀딩스,009970,1101110165830,K64992,Y,사업보고서 (2025.12),방글라데시,,,1667494,세로형,부문
(주)영원무역홀딩스,009970,1101110165830,K64992,Y,사업보고서 (2025.12),스위스,,,1122265,세로형,부문
한국지주 주식회사,009760,1753110001455,K64992,Y,,,,,,,사업보고서 없음
JW홀딩스(주),096760,1101113710468,K64992,Y,사업보고서 (2025.12),지주사업,그룹내 계열사 관리,그룹내 계열사 관리,40856,세로형,부문
JW홀딩스(주),096760,1101113710468,K64992,Y,사업보고서 (2025.12),의약품,의약품 제조판매,의약품 제조판매,1166568,세로형,부문
JW홀딩스(주),096760,1101113710468,K64992,Y,사업보고서 (2025.12),의료장비,의료장비 제조판매,의료장비 제조판매,35993,세로형,부문
생고뱅코리아홀딩스 주식회사,002000,1101110027345,K64992,Y,,,,,,,사업보고서 없음
(주)비츠로테크,042370,1101110086169,K64992,Y,사업보고서 (2025.12),지주부문,,,10567,세로형,부문
(주)비츠로테크,042370,1101110086169,K64992,Y,사업보고서 (2025.12),전지부문,,,238833,세로형,부문
(주)비츠로테크,042370,1101110086169,K64992,Y,사업보고서 (2025.12),전력부문,,,172765,세로형,부문
(주)비츠로테크,042370,1101110086169,K64992,Y,사업보고서 (2025.12),특수부문,,,30376,세로형,부문
주식회사 에프앤에프홀딩스,007700,1101110126783,K64992,Y,사업보고서 (2025.12),,,,,,부문없음
(주)아이엠금융지주,139130,1701110429523,K64992,Y,사업보고서 (2025.12),은행부문,,"고객에 대한 여신, 수신취급 및 이에 수반되는 업무",46379,기타영업수익,부문
(주)아이엠금융지주,139130,1701110429523,K64992,Y,사업보고서 (2025.12),증권부문,,"유가증권의 매매, 위탁매매, 인수 및 이에 수반되는 업무",41,기타영업수익,부문
(주)아이엠금융지주,139130,1701110429523,K64992,Y,사업보고서 (2025.12),생명보험부문,,생명보험사업과 이에 수반되는 업무,2029,기타영업수익,부문
(주)아이엠금융지주,139130,1701110429523,K64992,Y,사업보고서 (2025.12),여신전문부문,,"시설대여업, 할부금융업, 신기술사업금융업 및 이에 수반되는 업무",14893,기타영업수익,부문
(주)KB금융지주,105560,1101113975517,K64992,Y,사업보고서 (2025.12),은행부문,,"대기업, 중소기업, 소호에 대한 여신, 수신 및 이에 수반되는 업무",11057286,외부고객으로부터의 영업손익,부문
(주)KB금융지주,105560,1101113975517,K64992,Y,사업보고서 (2025.12),증권부문,,"유가증권의 매매, 위탁매매, 인수 및 이에 수반되는 업무",2201966,외부고객으로부터의 영업손익,부문
(주)KB금융지주,105560,1101113975517,K64992,Y,사업보고서 (2025.12),손해보험부문,,손해보험업과 이에 수반되는 업무,1244693,외부고객으로부터의 영업손익,부문
(주)KB금융지주,105560,1101113975517,K64992,Y,사업보고서 (2025.12),신용카드부문,,"신용판매, 현금서비스, 카드론 등의 영업 및 이에 수반되는 업무",1910627,외부고객으로부터의 영업손익,부문
(주)KB금융지주,105560,1101113975517,K64992,Y,사업보고서 (2025.12),생명보험부문,,생명보험업과 이에 수반되는 업무,342687,외부고객으로부터의 영업손익,부문
(주)에이피에스,054620,1101111315286,K64992,Y,사업보고서 (2025.12),,,,,,부문없음
동아쏘시오홀딩스(주),000640,1101110017990,K64992,Y,사업보고서 (2025.12),지주사,지주회사 및 경영컨설팅 서비스업,지주회사 및 경영컨설팅 서비스업,81234,매출액,부문
동아쏘시오홀딩스(주),000640,1101110017990,K64992,Y,사업보고서 (2025.12),일반의약품 및 의약외품,"의약품과 의약부외품 등의 제조 및 판매업, 서비스업","의약품과 의약부외품 등의 제조 및 판매업, 서비스업",726283,매출액,부문
동아쏘시오홀딩스(주),000640,1101110017990,K64992,Y,사업보고서 (2025.12),바이오시밀러 및 위탁의약품,바이오시밀러의약품의 계약생산 및 개발,바이오시밀러의약품의 계약생산 및 개발,103734,매출액,부문
동아쏘시오홀딩스(주),000640,1101110017990,K64992,Y,사업보고서 (2025.12),물류,"화물, 택배, 자동차운송 알선주선업, 운수창고업 및 임대업","화물, 택배, 자동차운송 알선주선업, 운수창고업 및 임대업",423830,매출액,부문
동아쏘시오홀딩스(주),000640,1101110017990,K64992,Y,사업보고서 (2025.12),포장용기/생수,"유리, 유리제품 제조 및 판매업, 생수, 기타음료 제조 및 판매","유리, 유리제품 제조 및 판매업, 생수, 기타음료 제조 및 판매",160447,매출액,부문
코스맥스비티아이(주),044820,1348110018641,K64992,Y,사업보고서 (2025.12),건강기능식품,,,455659,매출액,부문
코스맥스비티아이(주),044820,1348110018641,K64992,Y,사업보고서 (2025.12),제약,,,34968,매출액,부문
한미사이언스(주),008930,1348110003187,K64992,Y,사업보고서 (2025.12),지주부문,,영업이익,55323,외부고객으로부터의 수익,부문
한미사이언스(주),008930,1348110003187,K64992,Y,사업보고서 (2025.12),헬스케어사업부문,,,146014,외부고객으로부터의 수익,부문
한미사이언스(주),008930,1348110003187,K64992,Y,사업보고서 (2025.12),의약품도매부문,,,1136591,외부고객으로부터의 수익,부문
삼성기업인수목적12호(주),0096B0,1101110933988,K64999,Y,사업보고서 (2025.12),,,,,,단일부문
디비금융제11호기업인수목적 주식회사,456440,1101118599833,K64999,Y,,,,,,,주석 못찾음
(주)SNT홀딩스,036530,1244110002907,K64992,Y,사업보고서 (2025.12),,,,,,부문없음
한패스 주식회사,408470,1101116306420,K64999,Y,사업보고서 (2025.12),,,,,,단일부문
(주)신한금융지주회사,055550,1101112322438,K64992,Y,사업보고서 (2025.12),은행,,8.4 ~ 15.6,,없음(부문명만),부문
(주)신한금융지주회사,055550,1101112322438,K64992,Y,사업보고서 (2025.12),신용카드,,10.0 ~ 15.3,,없음(부문명만),부문
(주)신한금융지주회사,055550,1101112322438,K64992,Y,사업보고서 (2025.12),증권,,,,없음(부문명만),부문
(주)신한금융지주회사,055550,1101112322438,K64992,Y,사업보고서 (2025.12),보험,,,,없음(부문명만),부문
(주)신한금융지주회사,055550,1101112322438,K64992,Y,사업보고서 (2025.12),여신전문,,,,없음(부문명만),부문
(주)풍산홀딩스,005810,1201110018110,K64992,Y,사업보고서 (2025.12),지주부문,"IT유지보수, 브랜드관리 및 경영자문 등","IT유지보수, 브랜드관리 및 경영자문 등",23569,영업수익,부문
(주)풍산홀딩스,005810,1201110018110,K64992,Y,사업보고서 (2025.12),사업부문,"동 및 동합금, 기타특수금속 제조 등","동 및 동합금, 기타특수금속 제조 등",75643,영업수익,부문
(주)노루홀딩스,000320,1341110002878,K64992,Y,사업보고서 (2025.12),,,,,,부문없음
(주)서연,007860,1101110129026,K64992,Y,사업보고서 (2025.12),,,,,,부문없음
(주)대덕,008060,1301110007608,K64992,Y,사업보고서 (2025.12),,,,,,부문없음
(주)하나금융지주,086790,1101113352004,K64992,Y,사업보고서 (2025.12),은행부문,,"하나은행, 하나은행(중국)유한공사,PT Bank KEB Hana, Hana Bank USA 등",10020551,외부고객으로부터의 손익,부문
(주)하나금융지주,086790,1101113352004,K64992,Y,사업보고서 (2025.12),증권부문,,,775966,외부고객으로부터의 손익,부문
(주)하나금융지주,086790,1101113352004,K64992,Y,사업보고서 (2025.12),신용카드부문,,"신용카드, 현금서비스, 카드론 등의 영업 및 이에 수반되는 업무",881010,외부고객으로부터의 손익,부문
(주)하나금융지주,086790,1101113352004,K64992,Y,사업보고서 (2025.12),캐피탈부문,,,1358380,외부고객으로부터의 손익,부문
디와이(주),013570,1942110000472,K64992,Y,사업보고서 (2025.12),지주사,지주회사 및 경영컨설팅 서비스업,지주회사 및 경영컨설팅 서비스업,64,순매출액,부문
디와이(주),013570,1942110000472,K64992,Y,사업보고서 (2025.12),산업기계,"콘크리트 펌프카, 자동세차기, 카고크레인,골프카 등 일반기계,건설기계,특장차 제조 및 판매업","콘크리트 펌프카, 자동세차기, 카고크레인,골프카 등 일반기계,건설기계,특장차 제조 및 판매업",131436,순매출액,부문
디와이(주),013570,1942110000472,K64992,Y,사업보고서 (2025.12),자동차부품,"자동차용 DC MOTOR, HORN, DOOR LOCK 등 자동차 부품 제조 및 판매업","자동차용 DC MOTOR, HORN, DOOR LOCK 등 자동차 부품 제조 및 판매업",727757,순매출액,부문
디와이(주),013570,1942110000472,K64992,Y,사업보고서 (2025.12),유압기기,유압실린더 등 유공압기기 및 유공압기계 제조 및 판매업,유압실린더 등 유공압기기 및 유공압기계 제조 및 판매업,385581,순매출액,부문
한화머시너리앤서비스홀딩스 주식회사,0220W0,1101110966625,K64992,Y,,,,,,,사업보고서 없음
삼성전자(주),005930,1301110006246,C2642,,사업보고서 (2025.12),DX 부문,,"TV, 모니터, 냉장고, 세탁기, 에어컨,스마트폰, 네트워크시스템, PC 등",187967346,매출액,부문
삼성전자(주),005930,1301110006246,C2642,,사업보고서 (2025.12),DS 부문,,"DRAM, NAND Flash, 모바일AP 등",130128162,매출액,부문
삼성전자(주),005930,1301110006246,C2642,,사업보고서 (2025.12),SDC,,스마트폰용 OLED 패널 등,29841661,매출액,부문
삼성전자(주),005930,1301110006246,C2642,,사업보고서 (2025.12),Harman,,"디지털 콕핏(Digital Cockpit), 카오디오, 포터블 스피커 등",15783325,매출액,부문
에스케이하이닉스(주),000660,1344110001387,C2611,,사업보고서 (2025.12),,,,,,단일부문
현대자동차(주),005380,1101110085450,C3012,,사업보고서 (2025.12),차량,,,145631818,순매출액,부문
현대자동차(주),005380,1101110085450,C3012,,사업보고서 (2025.12),금융,,현대캐피탈(주),30232775,순매출액,부문
기아(주),000270,1101110037998,C3012,,사업보고서 (2025.12),,,,,,단일부문
현대모비스(주),012330,1101110215536,C3032,,사업보고서 (2025.12),모듈 및 부품제조사업부문,,"샤시, 칵핏모듈 등",47800119,외부고객으로부터의 수익,부문
현대모비스(주),012330,1101110215536,C3032,,사업보고서 (2025.12),A/S용 부품사업부문,,A/S 보수용품 등,13318008,외부고객으로부터의 수익,부문
에쓰-오일(주),010950,1101110189955,C1921,,사업보고서 (2025.12),정유부문,,,27005329,외부매출액,부문
에쓰-오일(주),010950,1101110189955,C1921,,사업보고서 (2025.12),윤활부문,,윤활기유,3007417,외부매출액,부문
에쓰-오일(주),010950,1101110189955,C1921,,사업보고서 (2025.12),석유화학부문,,Basic Chemical/Polymer,4234211,외부매출액,부문
삼성생명보험(주),032830,1101110005953,K6511,,사업보고서 (2025.12),국내부문,,,4391748,총수익,부문
삼성생명보험(주),032830,1101110005953,K6511,,사업보고서 (2025.12),국외부문,,,171163,총수익,부문
엘지전자(주),066570,1101112487050,C2651,,사업보고서 (2025.12),HS,,"냉장고, 세탁기, 청소기 등",25737491,외부고객 매출,부문
엘지전자(주),066570,1101112487050,C2651,,사업보고서 (2025.12),MS,,"TV, 모니터, PC, 사이니지 등",19410512,외부고객 매출,부문
엘지전자(주),066570,1101112487050,C2651,,사업보고서 (2025.12),VS,,"텔레매틱스, AV/AVN, 모터, 인버터 등",11135747,외부고객 매출,부문
엘지전자(주),066570,1101112487050,C2651,,사업보고서 (2025.12),ES,,"에어컨, HVAC 등",9303319,외부고객 매출,부문
엘지전자(주),066570,1101112487050,C2651,,사업보고서 (2025.12),이노텍,,"카메라모듈, 반도체기판, 모터/센서 등",21463540,외부고객 매출,부문
(주)포스코인터내셔널,047050,1101112137358,G4680,,사업보고서 (2025.12),철 강,,㈜포스코모빌리티솔루션,30955466,매출액,부문
(주)포스코인터내셔널,047050,1101112137358,G4680,,사업보고서 (2025.12),에너지,,,3982965,매출액,부문
(주)포스코인터내셔널,047050,1101112137358,G4680,,사업보고서 (2025.12),식량소재,,,7656827,매출액,부문
엘지디스플레이(주),034220,1101110393134,C2621,,사업보고서 (2025.12),,,,,,부문없음
삼성화재해상보험(주),000810,1101110005078,K6512,,사업보고서 (2025.12),국내사업,,"손해보험상품, 제3보험상품, 개인연금,퇴직연금, 각종 대출상품",23947419,영업수익,부문
삼성화재해상보험(주),000810,1101110005078,K6512,,사업보고서 (2025.12),해외사업,,삼성화재 인도네시아법인삼성화재 베트남법인삼성화재 유럽법인삼성화재 미국관리법인삼성화재 싱가포르법인삼성화재 중아Agency,674739,영업수익,부문
현대글로비스(주),086280,1101112177388,H5292,,사업보고서 (2025.12),물류부문,,제품과 용역,10082590,(가) 매출액,부문
현대글로비스(주),086280,1101112177388,H5292,,사업보고서 (2025.12),유통부문,,제품과 용역,14082417,(가) 매출액,부문
현대글로비스(주),086280,1101112177388,H5292,,사업보고서 (2025.12),해운부문,,제품과 용역,5401402,(가) 매출액,부문
엘지이노텍(주),011070,1101110192180,C2629,,사업보고서 (2025.12),광학솔루션,Camera Module 등,Camera Module 등,1720017,Ⅰ. 매출액,부문
엘지이노텍(주),011070,1101110192180,C2629,,사업보고서 (2025.12),패키지솔루션,"반도체기판, Tape Substrate, Photomask 등","반도체기판, Tape Substrate, Photomask 등",1858127,Ⅰ. 매출액,부문
엘지이노텍(주),011070,1101110192180,C2629,,사업보고서 (2025.12),모빌리티솔루션,"모터/센서, 통신, Lighting Solution, Power Module 등","모터/센서, 통신, Lighting Solution, Power Module 등",21896603,Ⅰ. 매출액,부문
미래에셋증권(주),006800,1101110011679,K6612,,사업보고서 (2025.12),WM,,,2695535,영업수익,부문
미래에셋증권(주),006800,1101110011679,K6612,,사업보고서 (2025.12),IB,,,576583,영업수익,부문
미래에셋증권(주),006800,1101110011679,K6612,,사업보고서 (2025.12),Sales & Trading,,,24975482,영업수익,부문
미래에셋증권(주),006800,1101110011679,K6612,,사업보고서 (2025.12),PI 및 기타,,,1742235,영업수익,부문
삼성물산(주),028260,1101110015762,F4112,,사업보고서 (2025.12),건설,,"SAMSUNG C&T INVESTMENT Co.,Ltd.",14258360,외부매출액,부문
삼성물산(주),028260,1101110015762,F4112,,사업보고서 (2025.12),상사,,,19782028,외부매출액,부문
삼성물산(주),028260,1101110015762,F4112,,사업보고서 (2025.12),패션,,,2199850,외부매출액,부문
삼성물산(주),028260,1101110015762,F4112,,사업보고서 (2025.12),리조트,,,736339,외부매출액,부문
삼성물산(주),028260,1101110015762,F4112,,사업보고서 (2025.12),식음,,,3333052,외부매출액,부문
삼성물산(주),028260,1101110015762,F4112,,사업보고서 (2025.12),바이오,,,6375481,외부매출액,부문
디비손해보험(주),005830,1101110095285,K6512,,사업보고서 (2025.12),손해보험부문,,,22136729,영업수익:,부문
